job_title,company,location,description,skills,job_url,source_url
"Director of Finance, Strategic Partnerships",OpenAI,,"ABOUT THE TEAM OpenAI’s Strategic Finance organization provides financial insights and guidance to support the company’s long-term strategy and ambitious growth. We partner across Product, Partnerships, Engineering, and GTM to allocate resources to the highest-impact opportunities while protecting sustainable unit economics. The Applications Technology Strategic Finance team partners closely with Product to scale core offerings and bring new products to market. We lead revenue forecasting and pe",Ai,https://jobs.ashbyhq.com/openai/95247010-7399-421d-a763-9f09e4c170d9,https://jobs.ashbyhq.com/openai
"Data Scientist, Marketing Innovation",OpenAI,,"ABOUT THE ROLE We’re hiring a Data Scientist to support our Marketing Innovation pod, a cross-functional team building the internal tools and agentic systems that fundamentally change how we do marketing and serve customers. We build product-like systems that: Deliver high-touch, consultative experiences to millions of SMB customers through agentic lifecycle and sales experiences Adapt messaging, creative, and outreach using real-time behavioral signals Power intelligent routing, targeting, and ",,https://jobs.ashbyhq.com/openai/7f299784-2c75-4d73-99e5-1e5043ec7b48,https://jobs.ashbyhq.com/openai
GTM Recruiter EMEA,OpenAI,,"About this Team Our Recruiting team is the gateway connecting exceptional humans to meaningful, high-impact work. We’re a close-knit, mission-driven crew that takes pride in thoughtful, relationship-first hiring. We partner deeply with teams across OpenAI to find, engage, and support the people who will shape the future of AI. Our Go-to-Market (GTM) team is scaling rapidly to bring OpenAI’s products to customers and partners around the world. GTM hiring at OpenAI focuses on building a world-clas","Ai, Api, Go",https://jobs.ashbyhq.com/openai/3423e484-d978-4593-855d-ff6fa4b62f75,https://jobs.ashbyhq.com/openai
"Recruiter, AI/ML Research",OpenAI,,"OpenAI Recruiter, AI/ML Research & Engineering","Ai, Ml",https://jobs.ashbyhq.com/openai/ed871ac9-44ae-47fa-beaa-b9ab7ff31012,https://jobs.ashbyhq.com/openai
AI Support Engineer Tokyo,OpenAI,,"About the Team OpenAI’s User Operations team shepherds our customers’ adoption of AI and ensures that our customers' product experience is nothing short of exceptional. We are building the very first post-AGI support team. We resolve complex issues, provide technical guidance, and support customers in maximizing value and adoption from deploying our products. We work closely with Sales, Technical Success, Product, Engineering and others, to deliver the best possible experience to our customers a",Ai,https://jobs.ashbyhq.com/openai/3306b104-c137-4582-abfe-97de621ab9c4,https://jobs.ashbyhq.com/openai
"Strategic Finance, COGS & Supply Chain Finance",OpenAI,,"About OpenAI OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals together under one organization to accomplish this. We're building the most advanced AI models and platforms, making it easy for developers and customers to benefit from AI via our suite of products. OpenAI is expanding into consumer hardware to explore new human-computer interacti",Ai,https://jobs.ashbyhq.com/openai/aa5e89e9-90f7-49e8-b4ca-b4d030c68425,https://jobs.ashbyhq.com/openai
Regulatory Operations Analyst,OpenAI,,"ABOUT THE TEAM At OpenAI, our User Operations team safeguards our products and users from legal risk, regulatory non-compliance, fraud, and abuse. The team operates at the intersection of operations, compliance, and user trust, embedded within the broader User Operations organization and collaborating cross-functionally with Legal, Policy, Engineering, Product, and external vendors. We support a global and diverse user base across OpenAI’s suite of products ChatGPT, SORA, API, Enterprise offerin","Ai, Api",https://jobs.ashbyhq.com/openai/a236b8f1-e5d1-494e-ad76-f6027935fafb,https://jobs.ashbyhq.com/openai
"Director, Partnerships OpenAI for Government",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/3bff1081-2bc7-4ea0-b037-f0c2eb4af262,https://jobs.ashbyhq.com/openai
AI Deployment Manager NYC,OpenAI,,"About the Team OpenAI’s AI Deployment Manager team partners with the world’s most ambitious organizations to help them turn cutting-edge AI capabilities into everyday impact. We specialize in technical enablement and adoption, guiding customers through how to effectively use OpenAI’s products across teams, workflows, and stages of maturity. Our work spans structured workshops, technical enablement, and adoption programs that help customers move from initial exposure to confident, scalable use. W","Ai, Scala",https://jobs.ashbyhq.com/openai/b41e93a7-c60b-45bc-943e-6e8c8bb9a7f0,https://jobs.ashbyhq.com/openai
"Associate General Counsel, Non-Profit",OpenAI,,"About the Team OpenAI's Legal team plays a crucial role in furthering OpenAI's mission by tackling innovative, fundamental legal issues in AI. If you're passionate about doing significant and unique work as a technology lawyer, this team is for you. The team comprises professionals from diverse fields, including technology, AI, privacy, IP, corporate, employment, tax, regulatory, and litigation. About the Role As Associate General Counsel, Non-Profit you will support and lead on a broad range of",Ai,https://jobs.ashbyhq.com/openai/597e5531-39a8-49eb-bb8d-0ca11cbbd9b4,https://jobs.ashbyhq.com/openai
"Account Director, Digital Native Core",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/fbb68247-eb54-4ad1-94b4-26e0dc24fd23,https://jobs.ashbyhq.com/openai
"Technical Program Manager, Privacy",OpenAI,,"About the Team OpenAI builds powerful AI systems like ChatGPT, the OpenAI API, and enterprise products that serve millions of users across the globe. As we scale, securing our infrastructure, protecting sensitive data, and meeting global compliance standards are essential to our success and societal impact. Security at OpenAI is a cross-cutting function that spans infrastructure, applied engineering, legal, policy, and product. Technical Program Managers (TPMs) play a critical leadership role in","Ai, Api",https://jobs.ashbyhq.com/openai/b0c47fab-6193-45eb-a71d-5b030c974246,https://jobs.ashbyhq.com/openai
"Software Engineer, Collective Communication",OpenAI,,"About the Team The Workload Networking team is responsible for the collective communication stack used in our largest training jobs. Using a combination of C++ and CUDA we work on novel collective communication techniques that enable efficient training of our flagship models on our largest custom built supercomputers. The models we train are key ingredients to the AI research progress at OpenAI and the field as a whole, and we continually incorporate learnings from our entire research org into o","Ai, C++",https://jobs.ashbyhq.com/openai/340c0c22-8d8f-4232-b17e-f642b64c25c3,https://jobs.ashbyhq.com/openai
"Head of Education, Enterprise",OpenAI,,"About the Team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. The OpenAI Education team partners with educators, educational institutions, and countries to shape how AI can be used to advance learning, accelerate research, and enable the next generation to build the skills and capabilities needed fo",Ai,https://jobs.ashbyhq.com/openai/ce7f711d-1e93-4e67-ba69-89cba0463239,https://jobs.ashbyhq.com/openai
"Security Solutions Engineer, Pre-Sales (Security Specialist) APAC",OpenAI,,"Careers | Security Solutions Engineer, Pre-Sales Technical Success — Singapore ABOUT THE TEAM The Technical Success team is responsible for ensuring the safe and effective deployment of ChatGPT and OpenAI API applications for developers and enterprises, acting as a trusted advisor so customers maximize value from our models and products. As OpenAI’s enterprise footprint grows—especially across regulated industries—security and compliance diligence is increasingly happening live with CISOs, risk ","Ai, Api",https://jobs.ashbyhq.com/openai/215b02db-1cbf-4f97-8866-7a460ddf7b35,https://jobs.ashbyhq.com/openai
Forward Deployed Engineer (FDE) NYC,OpenAI,,"About the team OpenAI’s Forward Deployed Engineering team partners with customers to turn research breakthroughs into production systems. We operate at the intersection of customer delivery and core platform development. About the role Forward Deployed Engineers (FDEs) lead complex end-to-end deployments of frontier models in production alongside our most strategic customers. You will own discovery, technical scoping, system design, build, and production rollout, partnering directly with custome",Ai,https://jobs.ashbyhq.com/openai/cf31f5f6-4e67-4695-808c-9cdd2e1fa3b1,https://jobs.ashbyhq.com/openai
PM Finance Transformation,OpenAI,,"About the Team The Finance Transformation team at OpenAI partners closely with Finance, Engineering, Product, and GTM to rethink and scale core business processes as the company grows. Our work sits at the intersection of process design, systems architecture, and operating model evolution—turning fragmented, manual workflows into scalable, repeatable, and well-controlled platforms. We operate as embedded partners to finance, accounting and operations teams, with real influence over priorities an","Ai, Scala",https://jobs.ashbyhq.com/openai/39313583-f388-44c2-a1dd-ae94075643bd,https://jobs.ashbyhq.com/openai
"iOS Engineer, Applied Foundations",OpenAI,,"About the Team OpenAI’s Applications Engineering organization builds and operates the products that bring our cutting-edge research to millions of users and developers worldwide. The Applied Foundations team owns the core product and platform layers that make those experiences possible — from identity & access, to safety to payments & commerce across all of our apps. Our teams span product engineering, infrastructure, and safety, working together to deliver technology that is reliable, secure, a",Ai,https://jobs.ashbyhq.com/openai/775240dd-6d36-401a-acca-128df0459610,https://jobs.ashbyhq.com/openai
"Account Director, Digital Natives Land team",OpenAI,,"About the team OpenAI’s mission is to ensure artificial general intelligence benefits all of humanity. Achieving this requires not only world-class research, but also disciplined go-to-market execution that brings our most advanced AI capabilities to new companies and industries. Our Go To Market team helps organizations understand, adopt, and scale OpenAI’s platform responsibly. Sales, Solutions, Support, Marketing, and Partnerships work together to introduce OpenAI to new customers and design ","Ai, Go",https://jobs.ashbyhq.com/openai/89be806d-c9d6-4f84-a2ca-633f87d21955,https://jobs.ashbyhq.com/openai
Integrated Producer,OpenAI,,"About the Team: OpenAI didn’t begin as a traditional company. It began as an idea: that artificial intelligence could be developed in a way that benefits everyone. As a creative team, our role is to help make sure the work behind that idea is understood, as it leaves the lab and meets the world. This company works at the frontier of intelligence. Like any frontier, it’s unfinished, constantly shifting, and still being explored. Our job is to stay close to that uncertainty and help shape how this",Ai,https://jobs.ashbyhq.com/openai/22d27f56-b61a-416f-bde4-e040c4bbce18,https://jobs.ashbyhq.com/openai
Executive Compensation Lead,OpenAI,,"About the Team OpenAI’s Equity Programs team designs and governs equity frameworks that align our people with the long-term success of safely building and deploying universally beneficial artificial general intelligence. The team ensures equity programs are well-structured, scalable, and grounded in strong governance as OpenAI grows. By partnering closely with Finance, Legal, and People leaders, the Equity Programs team designs competitive equity offerings while maintaining disciplined stewardsh","Ai, Go, Scala",https://jobs.ashbyhq.com/openai/e5cb8ce6-cec3-4950-a567-0e26cea0b4e3,https://jobs.ashbyhq.com/openai
"Product Manager, API Agents",OpenAI,,"About the Team: The OpenAI API team builds the foundation that enables every developer to harness OpenAI’s models safely, reliably, and at scale. Our mission is to make it effortless for any developer to build transformative products with OpenAI’s models. We’re responsible for the infrastructure and product layers that allow millions of developers to integrate our models, fine-tune behavior, manage data, and deliver experiences to their users. We collaborate deeply across product, research, and ","Ai, Api",https://jobs.ashbyhq.com/openai/fc38c6bf-5330-435c-99b6-1bcf1f5829a8,https://jobs.ashbyhq.com/openai
"Account Director, Insurance",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/ff5aaca0-7658-47cb-9d39-e4e8f8e846f1,https://jobs.ashbyhq.com/openai
"Product & Solutions Lead, Safety and Security",OpenAI,,"About the Team The Intelligence & Investigations (I2) team detects and disrupts abuse and strategic risks so people can use AI safely. We translate real-world signals, investigations, and external threat intelligence into practical mitigations, operating guidance, and partner-ready support that improves safety outcomes across the AI ecosystem. About the Role As a Product & Solutions Lead focused on safety and security, you will build and operate 0–1 products, services, and technical solution pac",Ai,https://jobs.ashbyhq.com/openai/c664cc09-d996-450c-8683-ad591ac27c11,https://jobs.ashbyhq.com/openai
"Research Engineer, AI for Science",OpenAI,,"About the Team OpenAI for Science is building the next great scientific instrument: an AI-powered platform that accelerates scientific discovery. We aim to prove that OpenAI’s frontier models can do real science—and help researchers everywhere do more, faster. About the Role As a Research Engineer, you will build AI systems that enable previously impossible capabilities or achieve unprecedented levels of performance. You’ll work at the intersection of engineering and research, designing, impleme",Ai,https://jobs.ashbyhq.com/openai/d1425d2b-0c54-4fc9-8e21-fc8b9ae60238,https://jobs.ashbyhq.com/openai
Operations Exploratory,OpenAI,,"About the Team The Consumer Products team at OpenAI brings groundbreaking AI technology to life through world-class hardware. Our Operations group ensures that every product moves seamlessly from concept to customer — integrating supply chain strategy, manufacturing operations, and quality systems to enable rapid, reliable, and scalable production. We partner closely with engineering, design, and manufacturing teams around the world to deliver exceptional products at launch and beyond. About the","Ai, Api, Ml, Scala",https://jobs.ashbyhq.com/openai/9d26d55c-6989-4607-99be-1fa44cb94983,https://jobs.ashbyhq.com/openai
AI Deployment Manager US Remote,OpenAI,,"About the Team OpenAI’s AI Deployment Manager team partners with the world’s most ambitious organizations to help them turn cutting-edge AI capabilities into everyday impact. We specialize in technical enablement and adoption, guiding customers through how to effectively use OpenAI’s products across teams, workflows, and stages of maturity. Our work spans structured workshops, technical enablement, and adoption programs that help customers move from initial exposure to confident, scalable use. W","Ai, Scala",https://jobs.ashbyhq.com/openai/e25d59d4-c1eb-4dc5-87db-e8a55d0c4498,https://jobs.ashbyhq.com/openai
AI Deployment EngineerChatGPT Ecosystem,OpenAI,,"About the team The Technical Success team is responsible for ensuring the safe and effective deployment of ChatGPT and OpenAI API applications for developers and enterprises. We act as a trusted advisor and thought partner for our customers, ensuring developers and enterprises maximize value from our models and products. The AI Deployment Engineering team, part of Technical Success, is focused on enabling high-impact and strategic customers and partners. They collaborate closely to resolve techn","Ai, Api",https://jobs.ashbyhq.com/openai/c9acc73a-b118-4802-bb51-87f3d57df883,https://jobs.ashbyhq.com/openai
"Software Engineer, Developer Productivity",OpenAI,,"About the Team The Applied AI team safely brings OpenAI's technology to the world. We released ChatGPT, Plugins, DALL·E, and the APIs for GPT-4, GPT-3, embeddings, and fine-tuning. We also operate inference infrastructure at scale. There's a lot more on the immediate horizon. We seek to learn from deployment and distribute the benefits of AI, while ensuring that this powerful tool is used responsibly and safely. Safety is more important to us than unfettered growth. We serve end-users directly t","Ai, Api",https://jobs.ashbyhq.com/openai/2cba0d45-7a4f-4f38-ac73-3f8633bf0349,https://jobs.ashbyhq.com/openai
"Revenue Operations Business Partner, Technical Success",OpenAI,,"About the team OpenAI’s mission is to build safe artificial general intelligence (AGI) which benefits all of humanity. This long-term undertaking brings the world’s best scientists, engineers, and business professionals into one lab together to accomplish this. In pursuit of this mission, our Go To Market (GTM) team is responsible for helping customers learn how to leverage and deploy our highly capable AI products across their business. The team is made of Sales, Solutions, Support, Marketing, ","Ai, Go",https://jobs.ashbyhq.com/openai/3a0cef12-1a6b-4ee5-9ea3-6b2315f9c708,https://jobs.ashbyhq.com/openai
Head of EMEA Product Partnerships,OpenAI,,"About the Team The Head of Product Partnerships, EMEA will own some of OpenAI’s most important business development and partnerships across Europe, the Middle East, and Africa. This role is responsible for identifying, developing, and executing a regional partnership strategy that accelerates adoption of OpenAI’s products—across enterprise, developer, and consumer channels. You will manage relationships with strategic partners ranging from global technology platforms to regional champions—includ",Ai,https://jobs.ashbyhq.com/openai/c779c474-b4c0-4b88-a9d1-9371c5a575c8,https://jobs.ashbyhq.com/openai
"Researcher, Pretraining Safety",OpenAI,,"ABOUT THE TEAM The Safety Systems team https://openai.com/safety/safety-systems is responsible for various safety work to ensure our best models can be safely deployed to the real world to benefit the society and is at the forefront of OpenAI's mission to build and deploy safe AGI, driving our commitment to AI safety and fostering a culture of trust and transparency. The Pretraining Safety team’s goal is to build safer, more capable base models and enable earlier, more reliable safety evaluation","Ai, Go",https://jobs.ashbyhq.com/openai/d829b701-5ee2-414f-8596-ef94911a168a,https://jobs.ashbyhq.com/openai
"Counsel, Privacy",OpenAI,,"About the Team OpenAI's Legal team plays a crucial role in furthering OpenAI's mission by tackling innovative, fundamental legal issues in AI. If you're passionate about doing significant and unique work as a technology lawyer, this team is for you. The team comprises professionals from diverse fields, including technology, AI, privacy, IP, corporate, employment, tax law, regulatory, and litigation. About the Role As a Privacy Counsel, you will help develop and lead privacy initiatives for our a",Ai,https://jobs.ashbyhq.com/openai/b4cedd92-afe4-4742-9cd4-edc543f427d5,https://jobs.ashbyhq.com/openai
Social Media Analyst,OpenAI,,"About the Team OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. The social media team’s ethos is to support OpenAI's mission and goals by clearly and authentically explaining our technology, values, and approach to safely building powerful AI. Our team is passionate about educating others, and are focused on community engagement — creating pathways for people to help shape the future of AI and educating them about important technological develo","Ai, Go",https://jobs.ashbyhq.com/openai/d9ba7852-082e-4443-800c-2e735e57c67e,https://jobs.ashbyhq.com/openai
"Solutions Engineer, Pre-Sales",OpenAI,,"About the Team The Technical Success team is responsible for ensuring the safe and effective deployment of ChatGPT and OpenAI API applications for developers and enterprises. We act as a trusted advisor and thought leader for our customers, ensuring developers and enterprises maximize value from our models and products. As a Solutions Engineer you’ll help our customers transform their business through solutions such as customer service, automated content generation, and novel applications that m","Ai, Api",https://jobs.ashbyhq.com/openai/98a36c10-3497-4955-9cc0-a6f211e4dc1b,https://jobs.ashbyhq.com/openai
"Researcher, Alignment",OpenAI,,"About the Team The Alignment team at OpenAI is dedicated to ensuring that our AI systems are safe, trustworthy, and consistently aligned with human values, even as they scale in complexity and capability. Our work is at the cutting edge of AI research, focusing on developing methodologies that enable AI to robustly follow human intent across a wide range of scenarios, including those that are adversarial or high-stakes. We concentrate on the most pressing challenges, ensuring our work addresses ",Ai,https://jobs.ashbyhq.com/openai/941bad28-7abe-43c7-b20a-2bc7e5b3c6e8,https://jobs.ashbyhq.com/openai
Senior Research Engineer/Scientist On-Device Transformer Models,OpenAI,,"About the Team The Future of Computing Research team is an Applied Research team within the Consumer Devices group focused on developing new methods and models to support our vision as we advance forward in our mission of building AGI that benefits all of humanity. About the Role As a Research Engineer/Scientist on the Future of Computing Research team, you will work together with both the best ML researchers in the world and the greatest design talent of our generation to push the frontier of m",Ml,https://jobs.ashbyhq.com/openai/7f9eb43b-423e-43e4-9f42-d14b8ba0f234,https://jobs.ashbyhq.com/openai
"Environmental Health and Safety, Program Manager",OpenAI,,"About the Team The Environmental, Health & Safety (EHS) team partners across the company to enable safe, compliant, and scalable operations as our work, facilities, and technologies grow globally. We work closely with Engineering, Workplace, Operations, Security, IT, and external partners to design practical safety programs that support innovation while protecting people. Our approach emphasizes risk-based decision making, thoughtful program design, and strong cross-functional collaboration. We ",Scala,https://jobs.ashbyhq.com/openai/a006e052-e045-4059-876b-afdb8b73dc1d,https://jobs.ashbyhq.com/openai
"Recruiter, Forward Deployed Engineering",OpenAI,,"About this Team Our Recruiting team is the gateway to OpenAI — a tight-knit, mission-driven group that takes pride in thoughtful, relationship-first hiring. We partner deeply with teams across the company to find, engage, and support the people who will shape the future of AI. At OpenAI, we are dedicated to building safe artificial general intelligence (AGI) to benefit all of humanity. The Recruiting team is at the heart of this mission, tasked with identifying and hiring exceptional individuals",Ai,https://jobs.ashbyhq.com/openai/a68eb4c8-c969-4758-ba73-1ffdb1cc9e6b,https://jobs.ashbyhq.com/openai
US Benefits Analyst,OpenAI,,OpenAI US Benefits Analyst,Ai,https://jobs.ashbyhq.com/openai/2a45b96f-bf17-4a3a-95ca-be293fec1fd7,https://jobs.ashbyhq.com/openai
Analytics Engineer,OpenAI,,"About the Role As an early member of our Data team within the Go-To-Market (GTM) organization, you will play a pivotal role in building a data-centric culture, enhancing decision-making processes, and driving strategic initiatives through analytics. This role involves a variety of projects aimed at developing canonical data sources and dashboards that enable the business to derive trustworthy, actionable insights. Most importantly, you should expect to be a core member of the GTM team, helping t","Ai, Go",https://jobs.ashbyhq.com/openai/3b4ffc44-c818-4ff1-9d1e-d0acf46f1976,https://jobs.ashbyhq.com/openai
Cybersecurity Landscape Analyst,OpenAI,,"ABOUT THE TEAM The Intelligence and Investigations team seeks to rapidly identify and mitigate abuse and strategic risks to ensure a safe online ecosystem in close collaboration with our internal and external partners. Our efforts contribute to OpenAI's overarching goal of developing AI that benefits humanity. The Strategic Intelligence & Analysis (SIA) team provides safety intelligence for OpenAI’s products by monitoring, analyzing, and forecasting real-world abuse, geopolitical risks, and stra","Ai, Api, Go",https://jobs.ashbyhq.com/openai/40c2a105-e7a2-4f2a-9376-aa75782e668c,https://jobs.ashbyhq.com/openai
"Security Engineer, Application Security",OpenAI,,"About the Team Security is at the foundation of OpenAI’s mission to ensure that artificial general intelligence benefits all of humanity. The Security team protects OpenAI’s technology, people, and products. We are technical in what we build but are operational in how we do our work, and are committed to supporting all products and research at OpenAI. Our Security team tenets include: prioritizing for impact, enabling researchers, preparing for future transformative technologies, and engaging a ",Ai,https://jobs.ashbyhq.com/openai/ec5a5d98-6314-44d9-9466-8d4d7ee866f6,https://jobs.ashbyhq.com/openai
"Data Scientist, Safety Systems",OpenAI,,"About the Team The Safety Systems team is dedicated to ensuring the safety, robustness, and reliability of AI models and their deployment in the real world. Building on the many years of our practical alignment work and applied safety efforts, Safety Systems addresses emerging safety issues and develops new fundamental solutions to enable the safe deployment of our most advanced models and future AGI, to make AI that is beneficial and trustworthy. Learn more about OpenAI’s approach to safety htt",Ai,https://jobs.ashbyhq.com/openai/1906c058-7610-4cf2-b5ed-ae7f4b6a16ca,https://jobs.ashbyhq.com/openai
"Research Engineer/Research Scientist, RL/Reasoning",OpenAI,,"About the Team The RL and Reasoning team drives the core reasoning paradigm and has created groundbreaking innovations such as o1 and o3. They focus on pushing the boundaries of reinforcement learning research, building next-generation generative models, and deploying them at scale. About the Role As a Research Engineer/Research Scientist at OpenAI, you will advance the frontier of AI alignment and capabilities through cutting-edge RL methods. Your work will sit at the heart of training intellig",Ai,https://jobs.ashbyhq.com/openai/7e198d81-34e0-48b6-b64e-a501a75f9d53,https://jobs.ashbyhq.com/openai
"Partner Director, Global Accenture Alliance",OpenAI,,"About the Team OpenAI’s GTM Partnerships team builds a strategic, global partner ecosystem designed to accelerate customer success, secure AI adoption, and drive growth in support of OpenAI’s mission toward AGI. We collaborate closely across internal teams to ensure unified strategy and seamless execution. About the Role We are hiring a Global Head of Accenture Alliance to lead and scale OpenAI’s flagship enterprise partnership. OpenAI and Accenture have established a global Alliance designed to","Ai, Ml",https://jobs.ashbyhq.com/openai/628c4ccb-9314-4c2d-826a-51ed585cef5e,https://jobs.ashbyhq.com/openai
Head of Secure Manufacturing and Stealth,OpenAI,,"About the Team Security is at the foundation of OpenAI’s mission to ensure that artificial general intelligence benefits all of humanity. Our Security team protects OpenAI’s technology, people, and products. We are technical in what we build but operational in how we do our work, and we are committed to supporting all products and research at OpenAI. As part of this, our Secure Manufacturing & Stealth is a dedicated function that partners closely with supply chain and operations teams to protect",Ai,https://jobs.ashbyhq.com/openai/25d4cedb-62f5-47a4-b506-a637fd529a7e,https://jobs.ashbyhq.com/openai
Abuse Investigator,OpenAI,,About the Team OpenAI’s mission is to ensure that general-purpose artificial intelligence benefits all of humanity. We believe that achieving our goal requires real world deployment and iteratively updating based on what we learn. The Intelligence and Investigations team supports this by identifying and investigating misuses of our products – especially new types of abuse. This enables our partner teams to develop data-backed product policies and build scaled safety mitigations. Precisely unders,"Ai, Go",https://jobs.ashbyhq.com/openai/49a16d46-bf3e-4806-a8af-a0e48c26336c,https://jobs.ashbyhq.com/openai
AI Deployment Engineer,OpenAI,,"About the Team The AI Deployment Engineering team is responsible for ensuring the safe and effective deployment of Generative AI applications for developers and enterprises. We act as a trusted advisor and thought partner for our customers, working to build an effective backlog of GenAI use cases for their industry and drive them to production through strong technical guidance. As an AI Deployment Engineer, you’ll help the largest companies transform their business through solutions such as cust",Ai,https://jobs.ashbyhq.com/openai/bf036b23-cd23-46d0-a02f-4b1483f4698a,https://jobs.ashbyhq.com/openai
"Business Communications Lead, APAC",OpenAI,,"ABOUT THE ROLE We’re looking for a senior Business Communications Lead for APAC to define and deliver how OpenAI shows up with the people and businesses building on AI to turn capability into real-world progress spanning enterprises, startups, and developers. Reporting to the Head of Communications for APAC, this role owns the regional B2B communications strategy and execution, supporting growth, trust, and long-term adoption of OpenAI’s technology. You’ll shape how OpenAI is understood by busin",Ai,https://jobs.ashbyhq.com/openai/4df9c3db-a5e6-4c6c-afae-f62434344107,https://jobs.ashbyhq.com/openai
"AI Adoption, Content & Community Manager, OpenAI for Government",OpenAI,,"About the Team At OpenAI, we believe artificial intelligence should benefit all of humanity — and that belief is nowhere more tangible than in the public sector. Governments serve people at scale, under real constraints, with high stakes and deep responsibility. The OpenAI for Government team exists to help public servants harness AI to reduce friction, increase impact, and spend more minutes on mission. We partner with state, local, federal, and international governments to enable responsible, ","Ai, Go",https://jobs.ashbyhq.com/openai/92fae68d-e513-4c48-b8b3-67a9a824925d,https://jobs.ashbyhq.com/openai
"Growth, Business Strategy and Operations",OpenAI,,"About the Team The Growth team drives user and revenue growth across OpenAI’s products globally, spanning both consumer and business segments. We operate across the full funnel—from awareness and acquisition through activation, retention, and monetization—connecting out-of-product and in-product experiences into seamless, compounding growth loops. We focus on building scalable, programmatic growth systems that unlock durable impact. This includes rapid experimentation, rigorous measurement, and ","Ai, Api, Go, Ml, Scala",https://jobs.ashbyhq.com/openai/bf9f8191-52d5-4334-862b-f2ab1524cdd7,https://jobs.ashbyhq.com/openai
Forward Deployed Software Engineer Paris,OpenAI,,"About the team OpenAI’s Forward Deployed Engineering team partners with customers to turn research breakthroughs into production systems. We operate at the intersection of customer delivery and core platform development. About the Role We are looking for customer-focused software engineers to build effective custom software that leverages OpenAI’s APIs to solve real customer problems. As an FDSWE, you will work with our customers and OpenAI Forward Deployed Engineers to design and implement scal","Ai, Api",https://jobs.ashbyhq.com/openai/961f6c58-1572-48a8-bb8b-2bffdf82a5cc,https://jobs.ashbyhq.com/openai
"Forward Deployed Engineer (FDE), Life Sciences NYC",OpenAI,,"About the team OpenAI’s Forward Deployed Engineering team partners with global pharma and biotech, CROs, and research institutions to deploy existing expertise across the R&D value chain to help customers design and ship production-grade AI systems. We operate at the intersection of customer delivery and core platform development, converting early deployments into repeatable system standards and evaluation practices that scale across regulated environments. About the role We are hiring a Forward",Ai,https://jobs.ashbyhq.com/openai/55e611d8-b284-458e-908c-baccd091d0c0,https://jobs.ashbyhq.com/openai
"Technical Deployment Lead, Forward Deployed Engineering (FDE) SF",OpenAI,,"About the team OpenAI’s Forward Deployed Engineering (FDE) team turns research breakthroughs into production-grade systems. We embed deeply with customers to solve high-leverage problems and act as the delivery engine for our most complex large-scale engagements. We move quickly from prototype to production and surface reusable patterns that shape our platform. We operate at the intersection of deployment and development – working closely with OpenAI Research, Product and Partnerships. About the",Ai,https://jobs.ashbyhq.com/openai/c5a99c73-c4c4-4321-a519-e0104dc54747,https://jobs.ashbyhq.com/openai
"Program Manager, Human Data",OpenAI,,"About the Team The Human Data team turns human feedback into reliable signals for training and evaluation. We design and run end-to-end programs that capture the depth of human intent behind everyday and high-stakes uses of our models. Our remit spans bespoke data campaigns, scalable synthetic data generation, and product-embedded signals. We partner closely across all research teams to translate these signals into training datasets, novel evaluations, and feedback loops that push the frontier o","Ai, Scala",https://jobs.ashbyhq.com/openai/932c9cc1-c542-4f67-8d0d-443de87b8213,https://jobs.ashbyhq.com/openai
Reliability/DFX Engineer,OpenAI,,"About the Team OpenAI’s Hardware organization develops silicon and system-level solutions designed for the unique demands of advanced AI workloads. The team is responsible for building the next generation of AI-native silicon while working closely with software and research partners to co-design hardware tightly integrated with AI models. In addition to delivering production-grade silicon for OpenAI’s supercomputing infrastructure, the team also creates custom design tools and methodologies that",Ai,https://jobs.ashbyhq.com/openai/b2c5f3d7-5dfd-45f6-a4fa-fa372f5875a5,https://jobs.ashbyhq.com/openai
